"Fecha","prov_residencia_persona_en_situacion_violencia","genero_persona_en_situacion_de_violencia","edad_persona_en_situacion_de_violencia","pais_nacimiento_persona_en_situacion_de_violencia","tipo_de_violencia_fisica","tipo_de_violencia_psicologica","tipo_de_violencia_sexual","tipo_de_violencia_economica_y_patrimonial","tipo_de_violencia_simbolica","tipo_de_violencia_domestica","modalidad_de_violencia_institucional","modalidad_de_violencia_laboral","modalidad_violencia_contra_libertad_reproductiva","modalidad_de_violencia_obstetrica","modalidad_de_violencia_mediatica","modalidad_de_violencia_otras","vinculo_con_la_persona_agresora","genero_de_la_persona_agresora"
"9/5/2022","Buenos Aires","Mujer","38","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","28","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","29","","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","48","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","48","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","71","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","33","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","35","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","34","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","26","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","37","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/5/2022","Buenos Aires","Mujer","21","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","33","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","33","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Misiones","Mujer","27","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","San Juan","Mujer","52","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Cordoba","Mujer","68","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Otro familiar","Varon"
"9/6/2022","Chaco","Mujer","28","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/6/2022","Santa Fe","Mujer","29","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","Argentina","No","No","No","Si","No","No","No","No","No","No","No","No","",""
"9/6/2022","Entre Rios","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","San Luis","Mujer","23","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","49","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/6/2022","Buenos Aires","Mujer","23","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","25","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Cordoba","Mujer","23","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Santa Fe","Mujer","54","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","21","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Cordoba","Mujer","41","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","49","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","San Juan","Mujer","41","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/6/2022","Buenos Aires","Mujer","36","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Santa Fe","Mujer","26","","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"9/6/2022","Buenos Aires","Mujer","34","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/6/2022","Jujuy","Mujer","39","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","36","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","26","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Jujuy","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Padre o tutor","Varon"
"9/6/2022","Buenos Aires","Mujer","27","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Mendoza","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Santa Fe","Mujer","49","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Tucuman","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Tucuman","Mujer","52","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","50","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Tucuman","Mujer","29","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","33","Peruana","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","62","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","34","Boliviana","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","21","Argentina","No","No","Si","No","No","Si","No","No","No","No","No","No","Otro",""
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","57","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","31","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","19","Peruana","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","","Paraguaya","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","27","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","41","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","50","Boliviana","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","","41","Argentina","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","","","Brasileña","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","24","","Si","No","No","No","Si","No","No","No","No","No","No","Si","Otro","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","20","Otro","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Ciudad Autonoma de Buenos Aires","Mujer","21","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","42","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","57","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","25","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","39","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","25","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","31","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","30","Paraguaya","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","38","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","19","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","43","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/6/2022","Buenos Aires","Mujer","","Argentina","Si","Si","Si","No","Si","No","No","Si","No","No","No","No","Superior jerarquico","Varon"
"9/7/2022","Santiago Del Estero","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Cordoba","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/7/2022","Misiones","Mujer","36","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Mendoza","Mujer","32","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Varon","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Mendoza","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","58","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","","Argentina","No","No","No","No","Si","No","No","No","No","No","No","No","",""
"9/7/2022","Buenos Aires","Mujer","50","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Salta","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","28","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","",""
"9/7/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Mendoza","Mujer","31","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Mendoza","Mujer","41","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Santa Fe","Mujer","32","","No","Si","Si","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","19","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Entre Rios","Mujer","26","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","45","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","25","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Neuquen","Mujer","31","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","40","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","47","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Cordoba","Mujer","52","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","7","Argentina","Si","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Santa Fe","Mujer","42","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Tucuman","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Entre Rios","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","50","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Misiones","Mujer","28","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Salta","Mujer","31","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","21","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Tucuman","Mujer","47","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","41","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Tucuman","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Jujuy","Mujer","53","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Santa Fe","Mujer","26","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/7/2022","Buenos Aires","Mujer","33","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","","Mujer","","Chilena","Si","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","39","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","49","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","32","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","35","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","","","Argentina","No","Si","No","No","No","No","No","Si","No","No","No","No","",""
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","37","Paraguaya","Si","No","No","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"9/7/2022","Buenos Aires","Mujer","46","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","","","","No","Si","No","No","Si","Si","No","No","No","No","No","No","",""
"9/7/2022","Buenos Aires","Mujer","69","Argentina","No","No","Si","No","Si","No","No","No","No","No","No","Si","Otro",""
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","20","Argentina","No","No","Si","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","53","Argentina","No","Si","No","Si","No","No","No","No","No","No","No","Si","Otro","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","43","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","","23","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja",""
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","37","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","22","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","","Boliviana","Si","No","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Varon","35","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","","Mujer","","","No","Si","No","No","No","No","No","No","No","No","No","Si","Ex pareja",""
"9/7/2022","","Mujer","","","No","Si","No","No","Si","No","No","No","No","No","No","Si","Otro","Varon"
"9/7/2022","Buenos Aires","Mujer","","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","26","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","35","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","45","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","43","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","45","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","30","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","36","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","20","","No","Si","No","No","No","No","No","No","No","No","No","No","Otro","Varon"
"9/7/2022","Buenos Aires","Mujer","22","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","31","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","31","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","33","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/7/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","38","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","39","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja",""
"9/8/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Ciudad Autonoma de Buenos Aires","Mujer","71","Argentina","Si","Si","Si","No","No","No","Si","No","No","No","No","No","Otro","Varon"
"9/8/2022","Mendoza","Mujer","75","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Salta","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/8/2022","Santa Fe","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Chaco","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Tucuman","Mujer","25","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/8/2022","Mendoza","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","23","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","48","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","San Juan","Mujer","","","No","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja",""
"9/8/2022","Buenos Aires","Transgenero","56","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"9/8/2022","Santa Fe","Mujer","35","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Tucuman","Mujer","41","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/8/2022","Santa Fe","Mujer","31","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","18","","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Padre o tutor","Varon"
"9/8/2022","Buenos Aires","Mujer","23","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja",""
"9/8/2022","Cordoba","Mujer","","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","57","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Cordoba","Mujer","42","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Santa Fe","Mujer","42","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","28","Paraguaya","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Ciudad Autonoma de Buenos Aires","Mujer","56","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Ciudad Autonoma de Buenos Aires","Mujer","41","Argentina","No","Si","No","No","Si","No","No","Si","No","No","No","No","Otro","Varon"
"9/8/2022","Ciudad Autonoma de Buenos Aires","Mujer","25","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Ciudad Autonoma de Buenos Aires","Mujer","23","Argentina","No","No","Si","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"9/8/2022","Ciudad Autonoma de Buenos Aires","Mujer","47","Argentina","No","Si","Si","No","Si","No","No","No","No","No","No","Si","","Varon"
"9/8/2022","Buenos Aires","Mujer","","Peruana","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","34","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Otro"
"9/8/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","60","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","57","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","","","Si","Si","Si","No","Si","No","No","No","No","No","No","No","Otro","Varon"
"9/8/2022","Buenos Aires","Mujer","27","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","19","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","45","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","32","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"9/8/2022","Buenos Aires","Mujer","25","","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/8/2022","Buenos Aires","Mujer","","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Cordoba","Mujer","49","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/9/2022","Santa Fe","Mujer","","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Mendoza","Varon","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Tucuman","Mujer","","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Entre Rios","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
